00:00:41.486 [XNIO-1 task-2]  OXS9I0eoQa-PN8SnayIlBw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/63d38574
00:00:44.573 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.n.oauth.cache.RefreshTokenMapStore delete - Delete:eb533c13-d4e6-4958-88a5-7226f499608e
00:00:44.587 [XNIO-1 task-2]  rxPQhCmXThaJQy3dpSrfOw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.587 [XNIO-1 task-2]  rxPQhCmXThaJQy3dpSrfOw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.587 [XNIO-1 task-2]  rxPQhCmXThaJQy3dpSrfOw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.588 [XNIO-1 task-2]  rxPQhCmXThaJQy3dpSrfOw DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
00:00:44.598 [hz._hzInstance_1_dev.partition-operation.thread-5]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:6b296704
00:00:44.616 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.616 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.617 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.618 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.618 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG com.networknt.schema.TypeValidator debug - validate( "swagger", {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceType)
00:00:44.619 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG com.networknt.schema.TypeValidator debug - validate( "c98b268d-050e-4295-8485-45f0cc9c7852", {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceDesc)
00:00:44.619 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG com.networknt.schema.TypeValidator debug - validate( "0d31dd3b", {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceId)
00:00:44.619 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG com.networknt.schema.TypeValidator debug - validate( "admin", {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.ownerId)
00:00:44.664 [XNIO-1 task-2]  9XinfkYSR---SKwXAp7IDA DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"0d31dd3b","serviceName":"9e9f33c2-0b96-4231-b507-721013cc","serviceDesc":"c98b268d-050e-4295-8485-45f0cc9c7852","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.669 [hz._hzInstance_1_dev.partition-operation.thread-5]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:6b296704
00:00:44.676 [XNIO-1 task-2]  i9U46Q13TPqv6OekMdBI2w DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.677 [XNIO-1 task-2]  i9U46Q13TPqv6OekMdBI2w DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.677 [XNIO-1 task-2]  i9U46Q13TPqv6OekMdBI2w DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.678 [XNIO-1 task-2]  i9U46Q13TPqv6OekMdBI2w DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
00:00:44.708 [XNIO-1 task-2]  DTHu7NEAQ1eKkSKnGtiEvA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.708 [XNIO-1 task-2]  DTHu7NEAQ1eKkSKnGtiEvA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.708 [XNIO-1 task-2]  DTHu7NEAQ1eKkSKnGtiEvA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.709 [XNIO-1 task-2]  DTHu7NEAQ1eKkSKnGtiEvA DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
00:00:44.718 [hz._hzInstance_1_dev.partition-operation.thread-5]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:6b296704
00:00:44.724 [XNIO-1 task-2]  3TVtcwWWSOGOVsWUaSXZLA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.724 [XNIO-1 task-2]  3TVtcwWWSOGOVsWUaSXZLA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.724 [XNIO-1 task-2]  3TVtcwWWSOGOVsWUaSXZLA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.739 [hz._hzInstance_1_dev.partition-operation.thread-3]   DEBUG c.n.oauth.cache.RefreshTokenMapStore load - Load:5abd1395-0939-4ad7-95bd-f8956230fc3c
00:00:44.743 [XNIO-1 task-2]  -Oz6eqBmTfWpWTHD8xJK8w DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.744 [XNIO-1 task-2]  -Oz6eqBmTfWpWTHD8xJK8w DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.744 [XNIO-1 task-2]  -Oz6eqBmTfWpWTHD8xJK8w DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.763 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.764 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.764 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.766 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG com.networknt.schema.TypeValidator debug - validate( {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.766 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG c.n.schema.PropertiesValidator debug - validate( {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.767 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG com.networknt.schema.EnumValidator debug - validate( "swagger", {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceType)
00:00:44.767 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG com.networknt.schema.TypeValidator debug - validate( "read write", {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.scope)
00:00:44.767 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG com.networknt.schema.TypeValidator debug - validate( "243ced56-2248-4e81-90ac-9af6a853", {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceName)
00:00:44.767 [XNIO-1 task-2]  _e0xKvq4R8ajNDH8HSXRKw DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"2bd33963","serviceName":"243ced56-2248-4e81-90ac-9af6a853","serviceDesc":"93055059-b588-431e-8803-3a410bf478ac","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.799 [hz._hzInstance_1_dev.partition-operation.thread-11]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:ea259058
00:00:44.801 [hz._hzInstance_1_dev.partition-operation.thread-11]   DEBUG c.networknt.oauth.cache.UserMapStore store - Store:ea259058
00:00:44.811 [XNIO-1 task-2]  XVV3rGPSSLSNuGVmZbaCFQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.811 [XNIO-1 task-2]  XVV3rGPSSLSNuGVmZbaCFQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.812 [XNIO-1 task-2]  XVV3rGPSSLSNuGVmZbaCFQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.812 [XNIO-1 task-2]  XVV3rGPSSLSNuGVmZbaCFQ DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
00:00:44.815 [hz._hzInstance_1_dev.partition-operation.thread-2]   ERROR c.n.oauth.cache.ClientMapStore delete - Exception:
SEVERE: [172.24.0.4]:5701 [dev] [3.12] java.sql.SQLIntegrityConstraintViolationException: Cannot delete or update a parent row: a foreign key constraint fails (`oauth2`.`refresh_token`, CONSTRAINT `refresh_token_ibfk_1` FOREIGN KEY (`client_id`) REFERENCES `client` (`client_id`))
	at com.networknt.oauth.cache.ClientMapStore.delete(ClientMapStore.java:36)
	at com.hazelcast.map.impl.MapStoreWrapper.delete(MapStoreWrapper.java:115)
	at com.hazelcast.map.impl.mapstore.writethrough.WriteThroughStore.remove(WriteThroughStore.java:56)
	at com.hazelcast.map.impl.mapstore.writethrough.WriteThroughStore.remove(WriteThroughStore.java:28)
	at com.hazelcast.map.impl.recordstore.DefaultRecordStore.removeRecord(DefaultRecordStore.java:1034)
	at com.hazelcast.map.impl.recordstore.DefaultRecordStore.delete(DefaultRecordStore.java:455)
	at com.hazelcast.map.impl.operation.DeleteOperation.run(DeleteOperation.java:44)
	at com.hazelcast.spi.Operation.call(Operation.java:170)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeLargeUpdate(ClientPreparedStatement.java:1345)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdate(ClientPreparedStatement.java:1027)
	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeUpdate(ProxyPreparedStatement.java:61)
	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeUpdate(HikariProxyPreparedStatement.java)
	at com.networknt.oauth.cache.ClientMapStore.delete(ClientMapStore.java:33)
	at com.networknt.oauth.cache.ClientMapStore.delete(ClientMapStore.java:19)
	at com.hazelcast.map.impl.mapstore.writethrough.WriteThroughStore.remove(WriteThroughStore.java:56)
	at com.hazelcast.map.impl.recordstore.DefaultRecordStore.removeRecord(DefaultRecordStore.java:1034)
Caused by: java.sql.SQLIntegrityConstraintViolationException: Cannot delete or update a parent row: a foreign key constraint fails (`oauth2`.`refresh_token`, CONSTRAINT `refresh_token_ibfk_1` FOREIGN KEY (`client_id`) REFERENCES `client` (`client_id`))
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:97)
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122)
	at com.hazelcast.map.impl.operation.DeleteOperation.run(DeleteOperation.java:44)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1094)
	at com.hazelcast.spi.impl.operationservice.impl.OperationRunnerImpl.run(OperationRunnerImpl.java:199)
	at com.hazelcast.spi.impl.operationexecutor.impl.OperationThread.process(OperationThread.java:153)
	at com.hazelcast.spi.impl.operationexecutor.impl.OperationThread.process(OperationThread.java:123)
	at com.hazelcast.spi.impl.operationexecutor.impl.OperationThread.run(OperationThread.java:110)
	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeUpdate(ProxyPreparedStatement.java:61)
00:00:44.844 [hz._hzInstance_1_dev.partition-operation.thread-11]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:ea259058
	at com.networknt.oauth.cache.ClientMapStore.delete(ClientMapStore.java:33)

00:00:44.847 [hz._hzInstance_1_dev.partition-operation.thread-3]   DEBUG c.n.oauth.cache.RefreshTokenMapStore delete - Delete:5abd1395-0939-4ad7-95bd-f8956230fc3c
00:00:44.848 [XNIO-1 task-2]  jD1ssjIaRzCy5xa54ADMfw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/e09e3ded
00:00:44.848 [XNIO-1 task-2]  jD1ssjIaRzCy5xa54ADMfw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.848 [XNIO-1 task-2]  jD1ssjIaRzCy5xa54ADMfw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/{serviceId}
00:00:44.849 [XNIO-1 task-2]  jD1ssjIaRzCy5xa54ADMfw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/e09e3ded
00:00:44.856 [XNIO-1 task-2]  QWVSgvZTR3itqSxPvSA_pw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.857 [XNIO-1 task-2]  QWVSgvZTR3itqSxPvSA_pw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.857 [XNIO-1 task-2]  QWVSgvZTR3itqSxPvSA_pw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.857 [XNIO-1 task-2]  QWVSgvZTR3itqSxPvSA_pw DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
00:00:44.867 [hz._hzInstance_1_dev.partition-operation.thread-3]   DEBUG c.n.oauth.cache.RefreshTokenMapStore load - Load:5abd1395-0939-4ad7-95bd-f8956230fc3c
00:00:44.876 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.876 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.877 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.878 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.878 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG com.networknt.schema.TypeValidator debug - validate( "swagger", {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceType)
00:00:44.878 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG com.networknt.schema.TypeValidator debug - validate( "ef0fa271-08fb-4739-8e89-63ffce5d46e4", {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceDesc)
00:00:44.878 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG com.networknt.schema.TypeValidator debug - validate( "a114447c", {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceId)
00:00:44.878 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG com.networknt.schema.TypeValidator debug - validate( "admin", {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.ownerId)
00:00:44.878 [XNIO-1 task-2]  V3r1QS-tQj6-Cj2LRSghnw DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"a114447c","serviceName":"15bf0d05-3681-4bc8-87d0-03dc5b13","serviceDesc":"ef0fa271-08fb-4739-8e89-63ffce5d46e4","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.902 [XNIO-1 task-2]  _o5-_7XORu-w378-4EVyyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/7a4e7a56
00:00:44.902 [XNIO-1 task-2]  _o5-_7XORu-w378-4EVyyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.902 [XNIO-1 task-2]  _o5-_7XORu-w378-4EVyyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/{serviceId}
00:00:44.902 [XNIO-1 task-2]  _o5-_7XORu-w378-4EVyyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/7a4e7a56
00:00:44.907 [XNIO-1 task-2]  FBF0FFFbSR-x2b2m5N2nbA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service/e09e3ded, base path is set to: null
00:00:44.907 [XNIO-1 task-2]  FBF0FFFbSR-x2b2m5N2nbA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.907 [XNIO-1 task-2]  FBF0FFFbSR-x2b2m5N2nbA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service/{serviceId}
00:00:44.908 [XNIO-1 task-2]  FBF0FFFbSR-x2b2m5N2nbA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service/e09e3ded, base path is set to: null
00:00:44.908 [XNIO-1 task-2]  FBF0FFFbSR-x2b2m5N2nbA DEBUG com.networknt.schema.TypeValidator debug - validate( "e09e3ded", "e09e3ded", serviceId)
00:00:44.918 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.918 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.920 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.921 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.921 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG com.networknt.schema.TypeValidator debug - validate( "swagger", {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceType)
00:00:44.921 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG com.networknt.schema.TypeValidator debug - validate( "eb241345-abe5-4927-9842-8f52adb9843a", {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceDesc)
00:00:44.921 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG com.networknt.schema.TypeValidator debug - validate( "7a4e7a56", {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.serviceId)
00:00:44.921 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG com.networknt.schema.TypeValidator debug - validate( "admin", {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody.ownerId)
00:00:44.923 [XNIO-1 task-2]  oIPJ8-QNRs6kfwQiZZXd5A DEBUG c.networknt.schema.RequiredValidator debug - validate( {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, {"serviceType":"swagger","serviceId":"7a4e7a56","serviceName":"6b9449a5-2cce-4403-9be4-d87b5ee3","serviceDesc":"eb241345-abe5-4927-9842-8f52adb9843a","scope":"read write","ownerId":"admin","host":"lightapi.net"}, requestBody)
00:00:44.944 [XNIO-1 task-2]  NxMHqrJpRFaQCaGsk9-yTg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.944 [XNIO-1 task-2]  NxMHqrJpRFaQCaGsk9-yTg DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.945 [XNIO-1 task-2]  NxMHqrJpRFaQCaGsk9-yTg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.961 [XNIO-1 task-2]  D1hcwIO6TeSHCgpDC6QoNQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.961 [XNIO-1 task-2]  D1hcwIO6TeSHCgpDC6QoNQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.962 [XNIO-1 task-2]  D1hcwIO6TeSHCgpDC6QoNQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service, base path is set to: null
00:00:44.962 [XNIO-1 task-2]  D1hcwIO6TeSHCgpDC6QoNQ DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
00:00:44.974 [XNIO-1 task-2]  iRtXhlqVSB6Zb4Ft3M6N2g DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service/e09e3ded, base path is set to: null
00:00:44.975 [XNIO-1 task-2]  iRtXhlqVSB6Zb4Ft3M6N2g DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service
00:00:44.975 [XNIO-1 task-2]  iRtXhlqVSB6Zb4Ft3M6N2g DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/service/{serviceId}
00:00:44.975 [XNIO-1 task-2]  iRtXhlqVSB6Zb4Ft3M6N2g DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/service/e09e3ded, base path is set to: null
00:00:44.975 [XNIO-1 task-2]  iRtXhlqVSB6Zb4Ft3M6N2g DEBUG com.networknt.schema.TypeValidator debug - validate( "e09e3ded", "e09e3ded", serviceId)
00:00:44.979 [XNIO-1 task-2]  FoMweXGuTW6Oyb5coKa7Fw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/2bd33963
00:00:44.979 [XNIO-1 task-2]  FoMweXGuTW6Oyb5coKa7Fw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service
00:00:44.979 [XNIO-1 task-2]  FoMweXGuTW6Oyb5coKa7Fw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/{serviceId}
00:00:44.980 [XNIO-1 task-2]  FoMweXGuTW6Oyb5coKa7Fw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/service/2bd33963
00:00:44.984 [hz._hzInstance_1_dev.partition-operation.thread-11]   DEBUG c.networknt.oauth.cache.UserMapStore store - Store:ea259058
