16:29:38.905 [XNIO-1 task-1]  AQcXXv_TSwqJxfy_HIoukA DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:41.321 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/{userId}
16:29:41.322 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/ce36b750
16:29:41.323 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG com.networknt.schema.TypeValidator debug - validate( {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, requestBody)
16:29:41.323 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG c.n.schema.PropertiesValidator debug - validate( {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, requestBody)
16:29:41.323 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG com.networknt.schema.FormatValidator debug - validate( "30660e9f-993d-4096-adf1-1cfbd619607f", {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, requestBody.newPasswordConfirm)
16:29:41.324 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG com.networknt.schema.FormatValidator debug - validate( "2c3ea677-53d2-459c-8781-01c7c0fcff13", {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, requestBody.password)
16:29:41.324 [XNIO-1 task-1]  QwxLd5bVTdq862s_658SEg DEBUG com.networknt.schema.FormatValidator debug - validate( "30660e9f-993d-4096-adf1-1cfbd619607f", {"password":"2c3ea677-53d2-459c-8781-01c7c0fcff13","newPassword":"30660e9f-993d-4096-adf1-1cfbd619607f","newPasswordConfirm":"30660e9f-993d-4096-adf1-1cfbd619607f"}, requestBody.newPassword)
16:29:41.447 [XNIO-1 task-1]  amspa1FVRKGqSNG-HjmP0Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.447 [XNIO-1 task-1]  amspa1FVRKGqSNG-HjmP0Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.447 [XNIO-1 task-1]  amspa1FVRKGqSNG-HjmP0Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.447 [XNIO-1 task-1]  amspa1FVRKGqSNG-HjmP0Q DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:41.471 [XNIO-1 task-1]  6EBg8FbLTjqsuvdE9TiPbA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.471 [XNIO-1 task-1]  6EBg8FbLTjqsuvdE9TiPbA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.472 [XNIO-1 task-1]  6EBg8FbLTjqsuvdE9TiPbA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.496 [XNIO-1 task-1]  G64djNZ4TKCvmohfTQg_Eg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.496 [XNIO-1 task-1]  G64djNZ4TKCvmohfTQg_Eg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.497 [XNIO-1 task-1]  G64djNZ4TKCvmohfTQg_Eg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.515 [XNIO-1 task-1]  8_lg_tmCQCCc4WnH2dPVKw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.515 [XNIO-1 task-1]  8_lg_tmCQCCc4WnH2dPVKw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.515 [XNIO-1 task-1]  8_lg_tmCQCCc4WnH2dPVKw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.548 [XNIO-1 task-1]  9UmL_ez-SImjvrA7vo3_kQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.548 [XNIO-1 task-1]  9UmL_ez-SImjvrA7vo3_kQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.549 [XNIO-1 task-1]  9UmL_ez-SImjvrA7vo3_kQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.594 [XNIO-1 task-1]  Dx7L9HKvQeiXK5BC9bElQQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.594 [XNIO-1 task-1]  Dx7L9HKvQeiXK5BC9bElQQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.595 [XNIO-1 task-1]  Dx7L9HKvQeiXK5BC9bElQQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.615 [XNIO-1 task-1]  yKBe8VX5TPGu0q8DJMxdKA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.615 [XNIO-1 task-1]  yKBe8VX5TPGu0q8DJMxdKA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.615 [XNIO-1 task-1]  yKBe8VX5TPGu0q8DJMxdKA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.631 [hz._hzInstance_1_dev.partition-operation.thread-12]   DEBUG c.n.oauth.cache.ServiceMapStore load - Load:d8404fa3
16:29:41.656 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/ecd38f46
16:29:41.657 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.657 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:41.657 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/{userId}
16:29:41.659 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/ecd38f46
16:29:41.660 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG com.networknt.schema.TypeValidator debug - validate( {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, requestBody)
16:29:41.660 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG c.n.schema.PropertiesValidator debug - validate( {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, requestBody)
16:29:41.660 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG com.networknt.schema.FormatValidator debug - validate( "0c0a78b8-55a8-4783-8485-bba20d9448fd", {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, requestBody.newPasswordConfirm)
16:29:41.660 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG com.networknt.schema.FormatValidator debug - validate( "7c48e3c2-d05f-4a66-b2b9-dd636ebb866f", {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, requestBody.password)
16:29:41.660 [XNIO-1 task-1]  SGLjGdPvROyYOwoQhHyOrA DEBUG com.networknt.schema.FormatValidator debug - validate( "0c0a78b8-55a8-4783-8485-bba20d9448fd", {"password":"7c48e3c2-d05f-4a66-b2b9-dd636ebb866f","newPassword":"0c0a78b8-55a8-4783-8485-bba20d9448fd","newPasswordConfirm":"0c0a78b8-55a8-4783-8485-bba20d9448fd"}, requestBody.newPassword)
16:29:41.696 [XNIO-1 task-1]  oZDeqCYpQtq6_OhmLFvi2Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.696 [XNIO-1 task-1]  oZDeqCYpQtq6_OhmLFvi2Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.696 [XNIO-1 task-1]  oZDeqCYpQtq6_OhmLFvi2Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.697 [XNIO-1 task-1]  oZDeqCYpQtq6_OhmLFvi2Q DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:41.709 [XNIO-1 task-1]  I88p_Lv-QG-NL5hzzWdY_A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/ecd38f46
16:29:41.709 [XNIO-1 task-1]  I88p_Lv-QG-NL5hzzWdY_A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.709 [XNIO-1 task-1]  I88p_Lv-QG-NL5hzzWdY_A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:41.709 [XNIO-1 task-1]  I88p_Lv-QG-NL5hzzWdY_A DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/ecd38f46
16:29:41.758 [XNIO-1 task-1]  I88p_Lv-QG-NL5hzzWdY_A DEBUG com.networknt.schema.TypeValidator debug - validate( "ecd38f46", "ecd38f46", userId)
16:29:41.761 [hz._hzInstance_1_dev.partition-operation.thread-10]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:7a1a2b09-f435-4f6e-8faa-0d8326a452df
16:29:41.770 [XNIO-1 task-1]  qvmobAkVQm-hIpoLBC6bGg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/398665ba
16:29:41.770 [XNIO-1 task-1]  qvmobAkVQm-hIpoLBC6bGg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.770 [XNIO-1 task-1]  qvmobAkVQm-hIpoLBC6bGg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:41.770 [XNIO-1 task-1]  qvmobAkVQm-hIpoLBC6bGg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/398665ba
16:29:41.866 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/password/e5261506, base path is set to: null
16:29:41.867 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:41.867 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:41.867 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/password/{userId}
16:29:41.867 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/password/e5261506, base path is set to: null
16:29:41.868 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG com.networknt.schema.TypeValidator debug - validate( "e5261506", "e5261506", userId)
16:29:41.868 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG c.networknt.schema.RequiredValidator debug - validate( {"password":"0eb24650-b632-4292-999b-00de75c5826b","newPassword":"216c0c13-39f1-43b9-a43a-ee428ea15ff8","newPasswordConfirm":"216c0c13-39f1-43b9-a43a-ee428ea15ff8"}, {"password":"0eb24650-b632-4292-999b-00de75c5826b","newPassword":"216c0c13-39f1-43b9-a43a-ee428ea15ff8","newPasswordConfirm":"216c0c13-39f1-43b9-a43a-ee428ea15ff8"}, requestBody)
16:29:41.868 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG com.networknt.schema.TypeValidator debug - validate( "216c0c13-39f1-43b9-a43a-ee428ea15ff8", {"password":"0eb24650-b632-4292-999b-00de75c5826b","newPassword":"216c0c13-39f1-43b9-a43a-ee428ea15ff8","newPasswordConfirm":"216c0c13-39f1-43b9-a43a-ee428ea15ff8"}, requestBody.newPasswordConfirm)
16:29:41.868 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG com.networknt.schema.TypeValidator debug - validate( "0eb24650-b632-4292-999b-00de75c5826b", {"password":"0eb24650-b632-4292-999b-00de75c5826b","newPassword":"216c0c13-39f1-43b9-a43a-ee428ea15ff8","newPasswordConfirm":"216c0c13-39f1-43b9-a43a-ee428ea15ff8"}, requestBody.password)
16:29:41.868 [XNIO-1 task-1]  0mFY-IRvT-ybHyuf4Fr2qA DEBUG com.networknt.schema.TypeValidator debug - validate( "216c0c13-39f1-43b9-a43a-ee428ea15ff8", {"password":"0eb24650-b632-4292-999b-00de75c5826b","newPassword":"216c0c13-39f1-43b9-a43a-ee428ea15ff8","newPasswordConfirm":"216c0c13-39f1-43b9-a43a-ee428ea15ff8"}, requestBody.newPassword)
16:29:41.906 [hz._hzInstance_1_dev.partition-operation.thread-12]   DEBUG c.n.o.cache.ServiceEndpointMapStore delete - Delete:d8404fa3
16:29:41.911 [XNIO-1 task-1]  Ct5SztSfSSuvzoWDcn2emg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/b5f6ee48, base path is set to: null
16:29:41.911 [XNIO-1 task-1]  Ct5SztSfSSuvzoWDcn2emg DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:41.912 [XNIO-1 task-1]  Ct5SztSfSSuvzoWDcn2emg DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:41.917 [XNIO-1 task-1]  Ct5SztSfSSuvzoWDcn2emg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/b5f6ee48, base path is set to: null
16:29:41.918 [XNIO-1 task-1]  Ct5SztSfSSuvzoWDcn2emg DEBUG com.networknt.schema.TypeValidator debug - validate( "b5f6ee48", "b5f6ee48", userId)
16:29:41.924 [XNIO-1 task-1]  vlSm520XRkK3IQL7duRdqQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.924 [XNIO-1 task-1]  vlSm520XRkK3IQL7duRdqQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.924 [XNIO-1 task-1]  vlSm520XRkK3IQL7duRdqQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.934 [XNIO-1 task-1]  SR2wVJfXRcyGIAh025FV7Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.934 [XNIO-1 task-1]  SR2wVJfXRcyGIAh025FV7Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.934 [XNIO-1 task-1]  SR2wVJfXRcyGIAh025FV7Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.957 [hz._hzInstance_1_dev.partition-operation.thread-4]   DEBUG c.n.oauth.cache.RefreshTokenMapStore load - Load:761b36c8-f755-403f-8c18-2ca58a3f8af8
16:29:41.970 [XNIO-1 task-1]  jAQDS41UT06rgyzIlTI5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.970 [XNIO-1 task-1]  jAQDS41UT06rgyzIlTI5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.971 [XNIO-1 task-1]  jAQDS41UT06rgyzIlTI5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.983 [XNIO-1 task-1]  DT5UMCnySqenigkwUB6T_Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.984 [XNIO-1 task-1]  DT5UMCnySqenigkwUB6T_Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.984 [XNIO-1 task-1]  DT5UMCnySqenigkwUB6T_Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.984 [XNIO-1 task-1]  DT5UMCnySqenigkwUB6T_Q DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:41.997 [XNIO-1 task-1]  U_mc9XlHRge92EYVZSd3lQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.997 [XNIO-1 task-1]  U_mc9XlHRge92EYVZSd3lQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.997 [XNIO-1 task-1]  U_mc9XlHRge92EYVZSd3lQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:41.998 [XNIO-1 task-1]  U_mc9XlHRge92EYVZSd3lQ DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:42.007 [XNIO-1 task-1]  zQ5svrEVT6yKRz5Oi60FaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.007 [XNIO-1 task-1]  zQ5svrEVT6yKRz5Oi60FaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.007 [XNIO-1 task-1]  zQ5svrEVT6yKRz5Oi60FaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.035 [XNIO-1 task-1]  0SRw5xlIRceRQ9MG3KhIdQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/6e3a4da3
16:29:42.036 [XNIO-1 task-1]  0SRw5xlIRceRQ9MG3KhIdQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.036 [XNIO-1 task-1]  0SRw5xlIRceRQ9MG3KhIdQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:42.036 [XNIO-1 task-1]  0SRw5xlIRceRQ9MG3KhIdQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/6e3a4da3
16:29:42.051 [XNIO-1 task-1]  TQHwSaKuTOmQ5mpmo00tYg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:42.051 [XNIO-1 task-1]  TQHwSaKuTOmQ5mpmo00tYg DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:42.052 [XNIO-1 task-1]  TQHwSaKuTOmQ5mpmo00tYg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:42.058 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:1dc5595f-c8d7-4f92-93d7-b1a77376a185
16:29:42.062 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:1dc5595f-c8d7-4f92-93d7-b1a77376a185
16:29:42.077 [hz._hzInstance_1_dev.partition-operation.thread-2]   DEBUG c.n.oauth.cache.RefreshTokenMapStore load - Load:c4e456b8-7c26-496f-b0a3-4973f7685551
16:29:42.089 [XNIO-1 task-1]  VKI90YlNSGepaKu6PbiZrQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/bbaea1f6
16:29:42.092 [XNIO-1 task-1]  VKI90YlNSGepaKu6PbiZrQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.092 [XNIO-1 task-1]  VKI90YlNSGepaKu6PbiZrQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:42.093 [XNIO-1 task-1]  VKI90YlNSGepaKu6PbiZrQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/bbaea1f6
16:29:42.108 [XNIO-1 task-1]  Mn0-jExSRV2Eb9hZRz2sVw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:42.109 [XNIO-1 task-1]  Mn0-jExSRV2Eb9hZRz2sVw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:42.109 [XNIO-1 task-1]  Mn0-jExSRV2Eb9hZRz2sVw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:42.189 [XNIO-1 task-1]  8eFFgO15SeSKINvNf_nyNA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/6e58d283, base path is set to: null
16:29:42.189 [XNIO-1 task-1]  8eFFgO15SeSKINvNf_nyNA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:42.189 [XNIO-1 task-1]  8eFFgO15SeSKINvNf_nyNA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:42.190 [XNIO-1 task-1]  8eFFgO15SeSKINvNf_nyNA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/6e58d283, base path is set to: null
16:29:42.190 [XNIO-1 task-1]  8eFFgO15SeSKINvNf_nyNA DEBUG com.networknt.schema.TypeValidator debug - validate( "6e58d283", "6e58d283", userId)
16:29:42.216 [XNIO-1 task-1]  3eYRPkftSv2tFDEvWe2gTw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.216 [XNIO-1 task-1]  3eYRPkftSv2tFDEvWe2gTw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.217 [XNIO-1 task-1]  3eYRPkftSv2tFDEvWe2gTw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.218 [XNIO-1 task-1]  3eYRPkftSv2tFDEvWe2gTw DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:42.229 [XNIO-1 task-1]  wPGPp3P-SBOFqD6Iu_77OQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.229 [XNIO-1 task-1]  wPGPp3P-SBOFqD6Iu_77OQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.230 [XNIO-1 task-1]  wPGPp3P-SBOFqD6Iu_77OQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.235 [hz._hzInstance_1_dev.partition-operation.thread-12]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:bfe9ecd3-2b64-46c3-a516-f839adde9715
16:29:42.239 [hz._hzInstance_1_dev.partition-operation.thread-12]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:bfe9ecd3-2b64-46c3-a516-f839adde9715
16:29:42.242 [hz._hzInstance_1_dev.partition-operation.thread-6]   DEBUG c.n.oauth.cache.ServiceMapStore load - Load:5ff1d88e
16:29:42.245 [XNIO-1 task-1]  KC3duzMMSK2wmg6OLQ3-xg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.245 [XNIO-1 task-1]  KC3duzMMSK2wmg6OLQ3-xg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.246 [XNIO-1 task-1]  KC3duzMMSK2wmg6OLQ3-xg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.247 [XNIO-1 task-1]  KC3duzMMSK2wmg6OLQ3-xg DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:42.279 [XNIO-1 task-1]  zOUFFMKrSD-dzfCojeq5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/66c2c2bd
16:29:42.279 [XNIO-1 task-1]  zOUFFMKrSD-dzfCojeq5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:42.279 [XNIO-1 task-1]  zOUFFMKrSD-dzfCojeq5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:42.280 [XNIO-1 task-1]  zOUFFMKrSD-dzfCojeq5vw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/66c2c2bd
16:29:42.321 [XNIO-1 task-1]  kU03BKqCT5qVo6mp0RnPfw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:42.321 [XNIO-1 task-1]  kU03BKqCT5qVo6mp0RnPfw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:42.323 [XNIO-1 task-1]  kU03BKqCT5qVo6mp0RnPfw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:42.324 [XNIO-1 task-1]  kU03BKqCT5qVo6mp0RnPfw DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
16:29:42.327 [hz._hzInstance_1_dev.partition-operation.thread-6]   DEBUG c.n.oauth.cache.RefreshTokenMapStore store - Store:029d0cfb-0404-4b24-955b-997c25452efd
16:29:42.346 [XNIO-1 task-1]  j3Pvzy0pSaCVIrwiwx9oEg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/af08b82e, base path is set to: null
16:29:42.346 [XNIO-1 task-1]  j3Pvzy0pSaCVIrwiwx9oEg DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:42.346 [XNIO-1 task-1]  j3Pvzy0pSaCVIrwiwx9oEg DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:42.346 [XNIO-1 task-1]  j3Pvzy0pSaCVIrwiwx9oEg DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/af08b82e, base path is set to: null
